transaction_id,status,amount,sender,receiver,transaction_type,bank_amount,amount_variance,root_cause,recommended_action,execution_status,genai_insight
T0009245,balance_inconsistency,27050.07,C6605658,C3155868,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6605658's starting/ending balances do not align with the ₹27,050.07 transaction amount."
T0009285,balance_inconsistency,117528.06,C9953229,M3623563,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9953229's starting/ending balances do not align with the ₹117,528.06 transaction amount."
T0009286,balance_inconsistency,154157.21,C7224763,C7889597,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7224763's starting/ending balances do not align with the ₹154,157.21 transaction amount."
T0009294,balance_inconsistency,327529.29,C2807389,C5378693,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2807389's starting/ending balances do not align with the ₹327,529.29 transaction amount."
T0009298,balance_inconsistency,117938.13,C5070165,C1271663,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5070165's starting/ending balances do not align with the ₹117,938.13 transaction amount."
T0009307,balance_inconsistency,54012.18,C8938764,C4633881,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8938764's starting/ending balances do not align with the ₹54,012.18 transaction amount."
T0009315,balance_inconsistency,118386.48,C7175163,M4622483,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7175163's starting/ending balances do not align with the ₹118,386.48 transaction amount."
T0009343,balance_inconsistency,115720.26,C6941058,C1088641,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6941058's starting/ending balances do not align with the ₹115,720.26 transaction amount."
T0009355,balance_inconsistency,122525.31,C9497035,C8870371,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9497035's starting/ending balances do not align with the ₹122,525.31 transaction amount."
T0009358,balance_inconsistency,75573.0,C4077658,M2204566,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4077658's starting/ending balances do not align with the ₹75,573.00 transaction amount."
T0009378,balance_inconsistency,136574.81,C4823663,C2479125,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4823663's starting/ending balances do not align with the ₹136,574.81 transaction amount."
T0009401,balance_inconsistency,123215.42,C4362318,C4192441,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4362318's starting/ending balances do not align with the ₹123,215.42 transaction amount."
T0009403,balance_inconsistency,214623.99,C2205001,C6210449,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2205001's starting/ending balances do not align with the ₹214,623.99 transaction amount."
T0009404,balance_inconsistency,58781.38,C8583737,C4568177,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8583737's starting/ending balances do not align with the ₹58,781.38 transaction amount."
T0009424,balance_inconsistency,164622.43,C1575140,M1341791,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1575140's starting/ending balances do not align with the ₹164,622.43 transaction amount."
T0009434,balance_inconsistency,45736.13,C4765033,M2938148,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4765033's starting/ending balances do not align with the ₹45,736.13 transaction amount."
T0009437,balance_inconsistency,40132.51,C5887599,M1184204,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5887599's starting/ending balances do not align with the ₹40,132.51 transaction amount."
T0009449,balance_inconsistency,73859.65,C3333562,C5540267,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3333562's starting/ending balances do not align with the ₹73,859.65 transaction amount."
T0009462,balance_inconsistency,42708.18,C8962618,M7183123,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8962618's starting/ending balances do not align with the ₹42,708.18 transaction amount."
T0009469,balance_inconsistency,112455.99,C1445814,M4943579,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1445814's starting/ending balances do not align with the ₹112,455.99 transaction amount."
T0009471,balance_inconsistency,59102.17,C2180844,C6140151,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2180844's starting/ending balances do not align with the ₹59,102.17 transaction amount."
T0009474,balance_inconsistency,45471.44,C6299218,C3125969,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6299218's starting/ending balances do not align with the ₹45,471.44 transaction amount."
T0009477,balance_inconsistency,163737.67,C3030741,M5811586,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3030741's starting/ending balances do not align with the ₹163,737.67 transaction amount."
T0009482,balance_inconsistency,38324.23,C5962147,C5445940,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5962147's starting/ending balances do not align with the ₹38,324.23 transaction amount."
T0009501,balance_inconsistency,71609.84,C5342836,C2957103,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5342836's starting/ending balances do not align with the ₹71,609.84 transaction amount."
T0009522,balance_inconsistency,112264.58,C2453505,C7999672,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2453505's starting/ending balances do not align with the ₹112,264.58 transaction amount."
T0009527,balance_inconsistency,140016.74,C6929350,C5641003,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6929350's starting/ending balances do not align with the ₹140,016.74 transaction amount."
T0009549,balance_inconsistency,185558.09,C1737278,M9406317,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1737278's starting/ending balances do not align with the ₹185,558.09 transaction amount."
T0009580,balance_inconsistency,286833.51,C9380885,C7836222,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9380885's starting/ending balances do not align with the ₹286,833.51 transaction amount."
T0009602,balance_inconsistency,185571.02,C5253719,C4111608,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5253719's starting/ending balances do not align with the ₹185,571.02 transaction amount."
T0009605,balance_inconsistency,116643.34,C7567137,M1286557,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7567137's starting/ending balances do not align with the ₹116,643.34 transaction amount."
T0009609,balance_inconsistency,14638.19,C6352323,M6755219,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6352323's starting/ending balances do not align with the ₹14,638.19 transaction amount."
T0009623,balance_inconsistency,63103.9,C4852253,M1275096,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4852253's starting/ending balances do not align with the ₹63,103.90 transaction amount."
T0009631,balance_inconsistency,2748.13,C5865146,C6711241,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5865146's starting/ending balances do not align with the ₹2,748.13 transaction amount."
T0009645,balance_inconsistency,2443.21,C4619521,C1864778,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4619521's starting/ending balances do not align with the ₹2,443.21 transaction amount."
T0009649,balance_inconsistency,35276.24,C4725885,C2944045,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4725885's starting/ending balances do not align with the ₹35,276.24 transaction amount."
T0009651,balance_inconsistency,285199.85,C8081345,C2137891,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8081345's starting/ending balances do not align with the ₹285,199.85 transaction amount."
T0009656,balance_inconsistency,184709.73,C1891039,C2465759,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1891039's starting/ending balances do not align with the ₹184,709.73 transaction amount."
T0009675,balance_inconsistency,51038.2,C8910360,M7719374,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8910360's starting/ending balances do not align with the ₹51,038.20 transaction amount."
T0009676,balance_inconsistency,70841.96,C4949308,C3320618,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4949308's starting/ending balances do not align with the ₹70,841.96 transaction amount."
T0009679,balance_inconsistency,117815.03,C3474384,C7308379,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3474384's starting/ending balances do not align with the ₹117,815.03 transaction amount."
T0009697,balance_inconsistency,122516.16,C7582341,C1041132,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7582341's starting/ending balances do not align with the ₹122,516.16 transaction amount."
